"srch_id","date_time","site_id","visitor_location_country_id","visitor_hist_starrating","visitor_hist_adr_usd","prop_country_id","prop_id","prop_starrating","prop_review_score","prop_brand_bool","prop_location_score1","prop_location_score2","prop_log_historical_price","position","price_usd","promotion_flag","srch_destination_id","srch_length_of_stay","srch_booking_window","srch_adults_count","srch_children_count","srch_room_count","srch_saturday_night_bool","srch_query_affinity_score","orig_destination_distance","random_bool","comp1_rate","comp1_inv","comp1_rate_percent_diff","comp2_rate","comp2_inv","comp2_rate_percent_diff","comp3_rate","comp3_inv","comp3_rate_percent_diff","comp4_rate","comp4_inv","comp4_rate_percent_diff","comp5_rate","comp5_inv","comp5_rate_percent_diff","comp6_rate","comp6_inv","comp6_rate_percent_diff","comp7_rate","comp7_inv","comp7_rate_percent_diff","comp8_rate","comp8_inv","comp8_rate_percent_diff","click_bool","gross_bookings_usd","booking_bool"
"177847","2013-05-05 14:19:38","5","100",NA,NA,"129","94676",4,4,"1",4.86,0.1587,5.27,"3",101,"1","16076",6,15,2,0,1,"0",NA,5233.32,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"0",NA,"0"
"177914","2013-01-24 13:14:12","5","219",NA,NA,"219","114129",3,4.5,"1",2.56,0.0165,5.13,"21",90,"0","6443",2,9,2,0,1,"1",NA,1997.02,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"177980","2013-02-22 11:39:10","5","219",NA,NA,"219","112479",4,4,"1",4.08,0.047,5.61,"30",169,"0","15307",1,0,4,0,1,"1",NA,15.08,"0",NA,NA,NA,0,0,7,0,0,29,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,19,"0",NA,"0"
"178039","2013-06-24 19:02:35","5","219",NA,NA,"219","137441",0,3,"1",2.3,0.2517,0,"28",40,"0","14251",1,4,2,0,1,"1",-10.5511,172.19,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"178110","2013-01-22 21:04:06","15","55",NA,NA,"99","30465",3,4.5,"1",1.1,NA,4.74,"3",147.32,"0","2311",1,185,4,1,2,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"178186","2013-06-19 18:10:20","5","219",NA,NA,"219","27632",3,4,"0",5.15,0.2052,0,"6",118,"1","9402",5,78,2,0,1,"0",-25.0085,2517.43,"0",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"178253","2013-06-18 09:06:09","5","219",NA,NA,"219","108894",3,3.5,"0",3,0.4237,0,"1",88,"0","10374",3,15,2,0,1,"0",-15.3624,1194,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"178316","2013-06-20 19:28:09","5","219",NA,NA,"219","84839",4,3.5,"1",3.43,0.0701,0,"21",129,"0","10737",1,9,4,0,1,"1",NA,139.88,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"178391","2013-04-02 22:22:49","18","129",NA,NA,"32","79696",2,4,"0",4.71,0.656,4.88,"29",199.97,"0","2922",1,4,2,0,1,"1",NA,203.23,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"0",NA,"0"
"178458","2013-03-30 19:32:41","5","219",NA,NA,"219","8082",2,3,"1",2.2,0.1516,4.47,"24",74,"1","24009",3,6,2,1,1,"1",NA,525.85,"1",NA,NA,NA,-1,0,15,NA,NA,NA,NA,NA,NA,-1,0,20,NA,NA,NA,NA,NA,NA,-1,0,20,"0",NA,"0"
"178518","2013-01-26 22:53:24","5","219",NA,NA,"230","104793",3,3,"0",1.95,NA,5.76,"2",127,"0","21627",3,1,2,0,1,"0",NA,1698.83,"1",NA,NA,NA,1,0,15,NA,NA,NA,NA,NA,NA,-1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"178575","2013-01-31 05:51:01","14","100",NA,NA,"219","98500",2,4,"1",2.2,0.0508,4.72,"20",110.31,"0","14167",1,46,2,0,1,"0",NA,2086.75,"0",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,-1,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"178648","2013-01-11 08:07:30","5","219",NA,NA,"219","13728",4,4,"1",3.87,0.4264,5.13,"27",151,"0","3187",1,9,1,0,1,"0",NA,663.87,"1",NA,NA,NA,0,0,NA,-1,0,27,NA,NA,NA,-1,0,20,NA,NA,NA,NA,NA,NA,-1,0,20,"0",NA,"0"
"178716","2013-01-24 08:43:36","5","219",NA,NA,"219","92935",2,4,"0",2.56,0.2127,4.68,"8",94,"0","26743",4,79,1,1,2,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"178776","2013-01-20 21:40:43","5","219",NA,NA,"219","40694",3,4.5,"1",1.95,0.1646,4.98,"2",119,"0","17546",1,5,2,0,1,"1",NA,223.29,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"178846","2013-05-08 09:49:34","5","219",NA,NA,"219","95511",2,3.5,"1",1.1,NA,4.31,"13",60,"0","11751",2,37,6,0,3,"1",NA,186.78,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"178911","2013-01-30 20:18:29","5","219",NA,NA,"219","51239",2,1,"0",2.4,NA,4.13,"30",107,"0","22918",1,3,2,0,1,"1",NA,132.54,"0",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,38,"0",NA,"0"
"178967","2013-06-25 15:01:06","32","220",NA,NA,"220","53849",3,4.5,"0",4.39,0.275,0,"31",101.86,"0","19553",4,0,2,0,1,"0",NA,1220.63,"0",NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"179028","2013-06-22 14:28:38","5","219",NA,NA,"219","138750",3,4.5,"1",0,NA,0,"7",71,"0","27186",2,13,2,1,1,"1",NA,79.16,"1",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"179089","2013-06-17 15:57:54","5","219",NA,NA,"219","96289",3,4,"1",1.79,4e-04,0,"15",92,"0","16570",1,4,3,0,1,"1",NA,321.78,"0",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"179157","2013-03-21 13:44:35","5","219",NA,NA,"219","55579",3,4,"1",1.95,0.0125,4.73,"26",110,"0","9179",1,1,2,0,1,"1",NA,NA,"1",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"179229","2013-02-21 13:09:20","14","100",NA,NA,"219","46162",4,4.5,"0",3.26,0.3582,5.97,"3",322.04,"1","12588",3,42,2,0,1,"1",NA,1200.43,"0",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"179297","2013-04-02 16:27:53","5","219",NA,NA,"219","123308",2,4,"1",2.4,0.4552,4.65,"9",114,"0","10162",2,10,4,1,2,"1",NA,153.98,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"179359","2013-03-07 03:35:15","5","219",NA,NA,"219","126389",2,4.5,"1",2.48,0.0042,4.53,"30",125,"0","25540",2,99,1,3,1,"1",NA,278.63,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"179424","2013-01-20 21:03:19","32","220",NA,NA,"219","29286",4,4,"0",3.4,0.3263,5.59,"7",217.57,"1","20857",9,170,2,1,1,"0",NA,7509.59,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"179494","2013-01-24 13:04:57","5","219",NA,NA,"55","81936",4,4,"1",5.32,0.0464,5.56,"1",167,"0","10979",2,39,1,1,2,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"179552","2013-01-22 10:39:26","5","219",NA,NA,"219","84512",3,4.5,"0",3.87,0.0601,5.17,"18",84,"1","8026",3,16,4,0,2,"1",NA,56.24,"0",NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"179623","2013-03-04 12:11:34","9","59",NA,NA,"219","111942",3,4,"0",2.94,0.3071,5.02,"2",162.18,"1","1306",2,23,2,1,1,"0",-39.8515,NA,"0",NA,NA,NA,1,0,25,1,0,25,NA,NA,NA,-1,0,10,NA,NA,NA,NA,NA,NA,-1,0,10,"0",NA,"0"
"179694","2013-01-11 10:49:29","5","219",NA,NA,"219","101592",3,4,"1",0,0.0606,4.27,"8",62,"0","19779",4,55,2,0,1,"1",NA,NA,"1",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"179776","2013-01-12 12:12:42","14","100",NA,NA,"100","13917",2,3.5,"0",1.95,0.0992,4.61,"4",80.22,"0","519",1,12,1,0,1,"1",NA,1790.38,"1",NA,NA,NA,-1,0,6,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"179834","2013-06-03 09:41:05","31","219",NA,NA,"219","138452",4,4.5,"1",4.74,0.0258,0,"12",250,"1","9402",3,21,2,0,1,"0",NA,2686.53,"0",NA,NA,NA,0,0,NA,0,0,6,NA,NA,NA,1,0,11,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"179898","2013-05-27 23:18:52","24","216",NA,NA,"219","121586",4,4,"1",4.6,0.3244,5.74,"31",212.41,"0","20319",1,48,2,0,1,"0",NA,NA,"0",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"179972","2012-12-16 18:29:12","5","219",NA,NA,"219","77276",3,4.5,"1",2.48,0.0044,4.96,"28",89,"0","15764",2,9,2,4,1,"0",NA,473.8,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"180046","2013-03-24 14:56:34","5","219",NA,NA,"219","119004",5,4.5,"0",2.77,NA,5.47,"8",239,"1","10392",1,0,2,0,1,"0",NA,20.83,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"180113","2013-01-13 10:27:18","31","219",NA,NA,"219","79339",4,4,"1",3.14,0.0395,5.63,"12",188,"1","1986",1,4,1,1,1,"1",NA,189.25,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"180189","2012-12-08 11:54:07","5","219",NA,NA,"219","140280",4,4,"0",2.3,0.0616,5.43,"1",160,"0","20987",1,0,2,0,1,"1",NA,132.59,"0",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"180263","2013-04-16 15:58:02","5","219",NA,NA,"219","111924",3,4,"1",1.79,NA,4.7,"14",97,"0","2431",1,59,2,0,1,"1",NA,64.29,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"180330","2013-02-06 15:21:18","16","31",NA,NA,"55","130089",3,4,"1",4.03,0.0037,5.56,"20",132.54,"0","10979",3,23,2,2,1,"1",NA,891.28,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,14,NA,NA,NA,"0",NA,"0"
"180390","2012-12-05 20:27:45","18","129",NA,NA,"219","45508",3,4,"1",1.1,NA,5.65,"22",297.92,"0","19032",4,55,2,0,1,"0",NA,4983.43,"0",NA,NA,NA,0,0,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"180445","2012-11-15 10:38:33","15","55",NA,NA,"55","137994",4,4.5,"0",2.2,0.0537,4.97,"12",166.59,"1","10010",1,5,1,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,7,NA,NA,NA,-1,0,7,NA,NA,NA,"0",NA,"0"
"180509","2013-03-09 18:45:20","5","219",NA,NA,"219","18107",4,4.5,"1",4.08,0.1721,5.45,"19",349,"0","4072",4,65,2,0,1,"0",NA,237.19,"1",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"180571","2013-01-26 22:39:20","34","117",NA,NA,"220","128632",4,4.5,"1",4.98,0.1358,5.49,"7",243.87,"1","20905",2,20,2,0,1,"1",NA,NA,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",487.86,"1"
"180640","2013-03-03 15:13:17","5","219",NA,NA,"219","97704",3,4.5,"1",3.37,0.2069,5.47,"7",181,"0","13388",2,264,3,0,1,"1",NA,374.4,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"180713","2013-02-15 15:16:31","5","219",NA,NA,"219","102996",4,4.5,"0",3.37,0.0341,5.43,"26",180,"0","4335",1,3,2,0,1,"0",NA,94.18,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",200.03,"1"
"180779","2012-12-13 15:28:59","5","59",NA,NA,"59","85801",3,4.5,"1",1.1,NA,4.32,"16",832,"0","1397",2,18,2,0,1,"0",NA,129.07,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"180834","2013-03-11 18:49:54","5","219",NA,NA,"219","97665",3,4.5,"1",2.64,0.011,4.9,"24",112,"0","13202",3,2,1,1,2,"0",NA,259.62,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"180903","2013-01-19 23:38:58","24","216",NA,NA,"99","59458",2,3,"1",2.2,6e-04,4.59,"17",62.23,"0","13292",1,168,1,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"180969","2013-04-04 21:15:48","11","103",NA,NA,"117","102242",5,4.5,"1",4.73,0.1135,5.6,"1",192.05,"1","15669",4,80,2,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"181040","2013-02-06 20:31:47","5","219",NA,NA,"219","11198",2,4.5,"0",2.83,0.0876,4.39,"19",55,"0","5156",3,9,2,0,1,"1",NA,41.46,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"181100","2013-02-04 14:34:22","7","100",NA,NA,"100","62517",3,3,"1",2.08,0.0434,4.81,"35",112.13,"0","7683",2,4,1,0,1,"1",NA,221.4,"0",NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,0,0,2,"0",NA,"0"
"181173","2013-01-14 09:43:34","9","59",NA,NA,"59","64849",3,3,"0",4.03,NA,4.57,"31",40.18,"0","25668",1,15,8,0,3,"0",NA,67.61,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"181248","2013-03-20 18:50:40","5","219",NA,NA,"219","101461",2,4,"1",2.71,0.1133,4.39,"14",85,"0","27155",1,2,2,0,1,"1",-15.57,NA,"1",NA,NA,NA,-1,0,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,6,"0",NA,"0"
"181325","2013-03-02 20:38:28","5","219",NA,NA,"219","61712",3,3.5,"1",2.4,0.4312,5.12,"2",175,"0","3671",5,23,2,0,1,"0",NA,2638.34,"0",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"181394","2013-01-12 06:33:55","5","15",NA,NA,"125","52444",5,5,"1",2.89,0.0803,5.59,"3",272,"0","9855",1,45,2,0,1,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"181461","2012-12-11 16:05:17","14","100",NA,NA,"100","82514",3,5,"0",3.91,0.4883,5.52,"19",129.8,"0","20799",1,20,2,0,1,"0",-40.1396,141.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"181521","2012-11-21 15:32:05","16","31",NA,NA,"69","9267",4,3.5,"0",2.48,0.344,5.59,"6",184.76,"0","8379",1,18,1,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"181595","2013-05-18 10:52:54","5","219",NA,NA,"219","52921",3,4,"1",2.89,0.0803,5.47,"4",159,"1","4670",7,104,4,0,1,"0",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"181661","2013-06-25 07:37:19","5","219",NA,NA,"219","25439",4,5,"0",2.83,0.0073,0,"28",209,"0","24280",1,8,2,0,1,"0",NA,50.94,"0",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"181726","2013-06-19 17:44:00","5","100",NA,NA,"219","108751",5,4.5,"1",4.23,NA,0,"28",595,"0","5313",2,79,2,0,1,"1",NA,330.52,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"0"
"181786","2013-04-25 11:47:57","5","219",NA,NA,"219","135195",5,5,"1",4.81,0.3992,6.21,"26",449,"0","7322",5,329,2,0,1,"0",NA,2610.46,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"181873","2013-06-23 22:40:28","12","99",NA,NA,"31","97208",2,3.5,"0",2.2,0.0769,0,"3",157.46,"0","6049",1,33,2,2,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"181931","2013-03-22 16:14:28","11","103",NA,NA,"55","15827",4,3.5,"1",1.1,0.0138,4.88,"3",74.38,"1","5577",1,181,2,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",101.01,"1"
"181996","2012-12-02 18:46:56","5","219",NA,NA,"219","86205",3,4.5,"1",2.83,0.3891,5.1,"21",139,"0","22134",1,18,2,0,1,"1",NA,207.16,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"182064","2013-01-09 04:30:51","5","117",NA,NA,"219","36270",3,3.5,"1",2.3,0.006,4.72,"8",99,"0","16888",1,3,1,1,2,"1",NA,NA,"0",NA,NA,NA,-1,0,15,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,15,"0",NA,"0"
"182128","2013-01-23 08:16:55","5","219",NA,NA,"219","125560",2,2,"1",0,NA,4.23,"36",150,"0","7362",2,23,2,0,1,"1",NA,147.69,"1",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"182211","2013-05-31 15:29:24","5","219",NA,NA,"219","75542",3,4,"1",2.2,NA,4.55,"34",71,"0","9833",3,6,2,0,1,"1",NA,417.72,"1",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"182278","2013-04-05 18:18:43","5","219",NA,NA,"31","96989",0,3.5,"0",6.52,0.569,4.71,"33",162,"0","11530",4,107,3,1,1,"0",NA,4205.18,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"182345","2013-06-20 22:43:31","19","158",NA,NA,"98","84157",4,3.5,"0",2.08,0.0155,0,"24",40.5,"0","17876",2,43,2,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"182411","2012-12-20 07:58:42","14","100",NA,NA,"100","7065",3,3.5,"1",1.1,NA,5.04,"7",104.28,"0","9367",1,6,4,0,1,"0",NA,54.05,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"0",NA,"0"
"182478","2013-02-28 18:30:58","15","55",NA,NA,"31","44732",4,4.5,"1",4.26,NA,5.06,"30",94.02,"0","6671",1,23,2,0,1,"1",-43.5529,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,0,11,1,0,11,NA,NA,NA,"0",NA,"0"
"182538","2013-04-10 17:01:04","5","219",NA,NA,"219","97907",2,4,"1",0.69,5e-04,4.94,"34",119,"0","4562",1,17,2,0,1,"1",NA,179.19,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"182611","2012-11-28 15:06:03","14","100",NA,NA,"35","10343",3,4.5,"0",0,NA,4.63,"27",71.57,"0","5379",2,4,2,0,1,"0",NA,3498.85,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"182674","2013-06-13 09:54:40","5","219",NA,NA,"219","28953",3,4,"1",2.4,0.1355,0,"16",199,"0","25783",1,44,1,1,1,"1",NA,197.81,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"182743","2013-05-24 19:24:06","5","219",NA,NA,"219","52487",4,4.5,"1",2.89,0.2631,5.91,"12",323,"1","3083",1,157,2,0,1,"0",NA,2645.3,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"182829","2013-05-22 11:47:15","5","219",NA,NA,"219","15490",3,4,"0",3.53,0.2228,4.87,"13",87,"1","23649",3,57,2,0,1,"1",NA,NA,"1",NA,NA,NA,1,0,33,1,0,33,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"182895","2013-03-31 16:32:57","5","219",NA,NA,"33","26197",5,4,"1",1.39,0.0449,5.4,"10",464,"0","5256",2,10,3,0,1,"0",NA,NA,"0",NA,NA,NA,1,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,20,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"182954","2012-12-31 10:53:27","5","80",NA,NA,"80","122663",3,4,"0",3.37,0.0225,5.18,"21",200,"0","6726",1,2,1,0,1,"0",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"183018","2012-11-18 00:02:31","24","216",NA,NA,"92","30890",4,4,"0",4.49,0.0729,5.5,"3",171.67,"1","6991",3,42,2,0,1,"0",NA,NA,"0",NA,NA,NA,1,0,3,1,0,2,1,0,44,-1,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"183085","2012-12-11 08:59:24","5","215",NA,NA,"215","64543",4,4,"1",6.03,0.1624,5.08,"13",115,"1","9371",2,3,1,0,1,"1",NA,NA,"0",NA,NA,NA,NA,NA,NA,1,0,21,NA,NA,NA,1,0,9,NA,NA,NA,0,0,NA,NA,NA,NA,"0",NA,"0"
"183141","2013-04-23 15:36:10","5","219",NA,NA,"100","119256",4,4,"0",2.4,0.1954,5.19,"2",269,"0","21087",2,129,2,0,1,"1",-27.2992,1337.15,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0"
"183214","2012-12-21 17:00:21","5","219",NA,NA,"219","225",2,3.5,"1",4.66,0.0351,4.82,"29",84,"0","18774",2,8,1,0,1,"1",NA,201.83,"1",NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,1,0,17,NA,NA,NA,NA,NA,NA,0,0,10,"0",NA,"0"
